Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SEE2017A,2020.12,427.330215,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waipa District,Actual,,
BDCQ.SEE2017A,2021.03,416.799441,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waipa District,Actual,,
BDCQ.SEE2018A,2011.06,55.620273,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Otorohanga District,Actual,,
BDCQ.SEE2018A,2011.09,55.296713,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Otorohanga District,Actual,,
BDCQ.SEE2018A,2011.12,60.345399,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Otorohanga District,Actual,,
BDCQ.SEE2018A,2012.03,56.27699,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Otorohanga District,Actual,,
BDCQ.SEE2018A,2012.06,57.867145,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Otorohanga District,Actual,,
BDCQ.SEE2018A,2012.09,56.335595,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Otorohanga District,Actual,,
BDCQ.SEE2018A,2012.12,61.513985,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Otorohanga District,Actual,,
BDCQ.SEE2018A,2013.03,56.680319,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Otorohanga District,Actual,,
BDCQ.SEE2018A,2013.06,59.176861,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Otorohanga District,Actual,,
BDCQ.SEE2018A,2013.09,57.24714,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Otorohanga District,Actual,,
BDCQ.SEE2018A,2013.12,61.138387,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Otorohanga District,Actual,,
BDCQ.SEE2018A,2014.03,54.415059,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Otorohanga District,Actual,,
BDCQ.SEE2018A,2014.06,55.032343,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Otorohanga District,Actual,,
BDCQ.SEE2018A,2014.09,54.275457,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Otorohanga District,Actual,,
BDCQ.SEE2018A,2014.12,57.434309,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Otorohanga District,Actual,,
BDCQ.SEE2018A,2015.03,52.645948,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Otorohanga District,Actual,,
BDCQ.SEE2018A,2015.06,53.591036,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Otorohanga District,Actual,,
BDCQ.SEE2018A,2015.09,54.899624,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Otorohanga District,Actual,,
BDCQ.SEE2018A,2015.12,56.00114,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Otorohanga District,Actual,,
BDCQ.SEE2018A,2016.03,53.457176,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Otorohanga District,Actual,,
BDCQ.SEE2018A,2016.06,52.544748,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Otorohanga District,Actual,,
BDCQ.SEE2018A,2016.09,52.841834,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Otorohanga District,Actual,,
BDCQ.SEE2018A,2016.12,55.091934,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Otorohanga District,Actual,,
BDCQ.SEE2018A,2017.03,52.052726,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Otorohanga District,Actual,,
BDCQ.SEE2018A,2017.06,52.615324,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Otorohanga District,Actual,,
BDCQ.SEE2018A,2017.09,53.058855,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Otorohanga District,Actual,,
BDCQ.SEE2018A,2017.12,55.941064,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Otorohanga District,Actual,,
BDCQ.SEE2018A,2018.03,51.227069,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Otorohanga District,Actual,,
BDCQ.SEE2018A,2018.06,51.663946,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Otorohanga District,Actual,,
BDCQ.SEE2018A,2018.09,51.829196,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Otorohanga District,Actual,,
BDCQ.SEE2018A,2018.12,53.470145,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Otorohanga District,Actual,,
BDCQ.SEE2018A,2019.03,49.299211,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Otorohanga District,Actual,,
BDCQ.SEE2018A,2019.06,50.419797,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Otorohanga District,Actual,,
BDCQ.SEE2018A,2019.09,50.643782,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Otorohanga District,Actual,,
BDCQ.SEE2018A,2019.12,55.701824,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Otorohanga District,Actual,,
BDCQ.SEE2018A,2020.03,50.555187,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Otorohanga District,Actual,,
BDCQ.SEE2018A,2020.06,50.645263,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Otorohanga District,Actual,,
BDCQ.SEE2018A,2020.09,53.351218,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Otorohanga District,Actual,,
BDCQ.SEE2018A,2020.12,55.934696,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Otorohanga District,Actual,,
BDCQ.SEE2018A,2021.03,53.85228,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Otorohanga District,Actual,,
BDCQ.SEE2019A,2011.06,96.559178,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Waikato District,Actual,,
BDCQ.SEE2019A,2011.09,97.178787,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Waikato District,Actual,,
BDCQ.SEE2019A,2011.12,103.603737,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Waikato District,Actual,,
BDCQ.SEE2019A,2012.03,96.387692,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Waikato District,Actual,,
BDCQ.SEE2019A,2012.06,101.461895,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Waikato District,Actual,,
BDCQ.SEE2019A,2012.09,99.715258,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Waikato District,Actual,,
BDCQ.SEE2019A,2012.12,104.891369,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Waikato District,Actual,,
BDCQ.SEE2019A,2013.03,96.664878,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Waikato District,Actual,,
BDCQ.SEE2019A,2013.06,101.469598,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Waikato District,Actual,,
BDCQ.SEE2019A,2013.09,101.337782,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Waikato District,Actual,,
BDCQ.SEE2019A,2013.12,110.386744,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Waikato District,Actual,,
BDCQ.SEE2019A,2014.03,100.539679,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Waikato District,Actual,,
BDCQ.SEE2019A,2014.06,106.76384,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Waikato District,Actual,,
BDCQ.SEE2019A,2014.09,108.304981,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Waikato District,Actual,,
BDCQ.SEE2019A,2014.12,117.184022,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Waikato District,Actual,,
BDCQ.SEE2019A,2015.03,105.641935,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Waikato District,Actual,,
BDCQ.SEE2019A,2015.06,111.557738,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Waikato District,Actual,,
BDCQ.SEE2019A,2015.09,115.737611,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Waikato District,Actual,,
BDCQ.SEE2019A,2015.12,117.496992,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Waikato District,Actual,,
BDCQ.SEE2019A,2016.03,116.169151,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Waikato District,Actual,,
BDCQ.SEE2019A,2016.06,117.09133,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Waikato District,Actual,,
BDCQ.SEE2019A,2016.09,120.161031,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Waikato District,Actual,,
BDCQ.SEE2019A,2016.12,126.614288,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Waikato District,Actual,,
BDCQ.SEE2019A,2017.03,121.84053,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Waikato District,Actual,,
BDCQ.SEE2019A,2017.06,132.754625,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Waikato District,Actual,,
BDCQ.SEE2019A,2017.09,126.561317,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Waikato District,Actual,,
BDCQ.SEE2019A,2017.12,137.843582,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Waikato District,Actual,,
BDCQ.SEE2019A,2018.03,129.342048,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Waikato District,Actual,,
BDCQ.SEE2019A,2018.06,136.178519,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Waikato District,Actual,,
BDCQ.SEE2019A,2018.09,136.066544,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Waikato District,Actual,,
BDCQ.SEE2019A,2018.12,146.676488,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Waikato District,Actual,,
BDCQ.SEE2019A,2019.03,133.713389,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Waikato District,Actual,,
BDCQ.SEE2019A,2019.06,139.864996,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Waikato District,Actual,,
BDCQ.SEE2019A,2019.09,143.198977,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Waikato District,Actual,,
BDCQ.SEE2019A,2019.12,155.431315,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Waikato District,Actual,,
BDCQ.SEE2019A,2020.03,138.396422,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Waikato District,Actual,,
BDCQ.SEE2019A,2020.06,139.454086,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Waikato District,Actual,,
BDCQ.SEE2019A,2020.09,148.983704,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Waikato District,Actual,,
BDCQ.SEE2019A,2020.12,152.891042,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Waikato District,Actual,,
BDCQ.SEE2019A,2021.03,146.637441,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Waikato District,Actual,,
BDCQ.SEE2020A,2011.06,30.639831,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waitomo District,Actual,,
BDCQ.SEE2020A,2011.09,29.488353,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waitomo District,Actual,,
BDCQ.SEE2020A,2011.12,32.438679,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waitomo District,Actual,,
BDCQ.SEE2020A,2012.03,31.883464,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waitomo District,Actual,,
BDCQ.SEE2020A,2012.06,32.027577,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waitomo District,Actual,,
BDCQ.SEE2020A,2012.09,30.477197,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waitomo District,Actual,,
BDCQ.SEE2020A,2012.12,34.625506,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waitomo District,Actual,,
BDCQ.SEE2020A,2013.03,33.065611,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waitomo District,Actual,,
BDCQ.SEE2020A,2013.06,32.77072,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waitomo District,Actual,,
BDCQ.SEE2020A,2013.09,32.059655,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waitomo District,Actual,,
BDCQ.SEE2020A,2013.12,36.635734,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waitomo District,Actual,,
BDCQ.SEE2020A,2014.03,34.217723,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waitomo District,Actual,,
BDCQ.SEE2020A,2014.06,34.076554,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waitomo District,Actual,,
BDCQ.SEE2020A,2014.09,34.515808,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waitomo District,Actual,,
BDCQ.SEE2020A,2014.12,38.534215,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waitomo District,Actual,,
BDCQ.SEE2020A,2015.03,36.755944,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waitomo District,Actual,,
BDCQ.SEE2020A,2015.06,36.619878,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waitomo District,Actual,,
BDCQ.SEE2020A,2015.09,36.626167,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waitomo District,Actual,,
BDCQ.SEE2020A,2015.12,39.939698,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waitomo District,Actual,,
BDCQ.SEE2020A,2016.03,39.543714,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waitomo District,Actual,,
BDCQ.SEE2020A,2016.06,38.075049,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waitomo District,Actual,,
BDCQ.SEE2020A,2016.09,37.359597,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waitomo District,Actual,,
BDCQ.SEE2020A,2016.12,40.354003,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waitomo District,Actual,,
BDCQ.SEE2020A,2017.03,39.355035,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waitomo District,Actual,,
BDCQ.SEE2020A,2017.06,39.941702,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waitomo District,Actual,,
BDCQ.SEE2020A,2017.09,39.496123,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waitomo District,Actual,,
BDCQ.SEE2020A,2017.12,43.446867,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waitomo District,Actual,,
BDCQ.SEE2020A,2018.03,42.164483,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waitomo District,Actual,,
BDCQ.SEE2020A,2018.06,42.785164,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waitomo District,Actual,,
BDCQ.SEE2020A,2018.09,41.756484,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waitomo District,Actual,,
BDCQ.SEE2020A,2018.12,47.430919,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waitomo District,Actual,,
BDCQ.SEE2020A,2019.03,44.170641,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waitomo District,Actual,,
BDCQ.SEE2020A,2019.06,44.200373,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waitomo District,Actual,,
BDCQ.SEE2020A,2019.09,43.601929,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waitomo District,Actual,,
BDCQ.SEE2020A,2019.12,48.840701,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waitomo District,Actual,,
BDCQ.SEE2020A,2020.03,46.47984,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waitomo District,Actual,,
BDCQ.SEE2020A,2020.06,44.289061,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waitomo District,Actual,,
BDCQ.SEE2020A,2020.09,45.953937,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waitomo District,Actual,,
BDCQ.SEE2020A,2020.12,47.915669,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waitomo District,Actual,,
BDCQ.SEE2020A,2021.03,46.80324,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Waitomo District,Actual,,
BDCQ.SEE2021A,2011.06,139.120242,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Taupo District,Actual,,
BDCQ.SEE2021A,2011.09,143.107306,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Taupo District,Actual,,
BDCQ.SEE2021A,2011.12,151.064724,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Taupo District,Actual,,
BDCQ.SEE2021A,2012.03,145.252214,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Taupo District,Actual,,
BDCQ.SEE2021A,2012.06,147.038229,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Taupo District,Actual,,
BDCQ.SEE2021A,2012.09,150.279486,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Taupo District,Actual,,
BDCQ.SEE2021A,2012.12,156.869651,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Taupo District,Actual,,
BDCQ.SEE2021A,2013.03,150.155307,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Taupo District,Actual,,
BDCQ.SEE2021A,2013.06,152.245567,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Taupo District,Actual,,
BDCQ.SEE2021A,2013.09,155.059418,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Taupo District,Actual,,
BDCQ.SEE2021A,2013.12,162.97452,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Taupo District,Actual,,
BDCQ.SEE2021A,2014.03,151.907951,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Taupo District,Actual,,
BDCQ.SEE2021A,2014.06,155.115908,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Taupo District,Actual,,
BDCQ.SEE2021A,2014.09,158.789725,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Taupo District,Actual,,
BDCQ.SEE2021A,2014.12,169.651528,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Taupo District,Actual,,
BDCQ.SEE2021A,2015.03,153.968778,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Taupo District,Actual,,
BDCQ.SEE2021A,2015.06,159.480803,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Taupo District,Actual,,
BDCQ.SEE2021A,2015.09,165.457569,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Taupo District,Actual,,
BDCQ.SEE2021A,2015.12,170.413839,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Taupo District,Actual,,
BDCQ.SEE2021A,2016.03,166.130694,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Taupo District,Actual,,
BDCQ.SEE2021A,2016.06,168.145867,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Taupo District,Actual,,
BDCQ.SEE2021A,2016.09,168.188574,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Taupo District,Actual,,
BDCQ.SEE2021A,2016.12,180.135545,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Taupo District,Actual,,
BDCQ.SEE2021A,2017.03,171.628244,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Taupo District,Actual,,
BDCQ.SEE2021A,2017.06,179.439451,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Taupo District,Actual,,
BDCQ.SEE2021A,2017.09,181.345965,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Taupo District,Actual,,
BDCQ.SEE2021A,2017.12,195.146012,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Taupo District,Actual,,
BDCQ.SEE2021A,2018.03,183.286328,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Taupo District,Actual,,
BDCQ.SEE2021A,2018.06,191.334339,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Taupo District,Actual,,
BDCQ.SEE2021A,2018.09,191.583928,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Taupo District,Actual,,
BDCQ.SEE2021A,2018.12,207.003511,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Taupo District,Actual,,
BDCQ.SEE2021A,2019.03,191.126681,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Taupo District,Actual,,
BDCQ.SEE2021A,2019.06,200.227653,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Taupo District,Actual,,
BDCQ.SEE2021A,2019.09,201.649402,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Taupo District,Actual,,
BDCQ.SEE2021A,2019.12,221.968978,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Taupo District,Actual,,
BDCQ.SEE2021A,2020.03,202.846593,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Taupo District,Actual,,
BDCQ.SEE2021A,2020.06,203.631638,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Taupo District,Actual,,
BDCQ.SEE2021A,2020.09,221.562738,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Taupo District,Actual,,
BDCQ.SEE2021A,2020.12,224.307614,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Taupo District,Actual,,
BDCQ.SEE2021A,2021.03,221.075746,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Taupo District,Actual,,
BDCQ.SEE2022A,2011.06,209.179532,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Western Bay of Plenty District,Actual,,
BDCQ.SEE2022A,2011.09,199.766818,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Western Bay of Plenty District,Actual,,
BDCQ.SEE2022A,2011.12,203.92202,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Western Bay of Plenty District,Actual,,
BDCQ.SEE2022A,2012.03,194.337389,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Western Bay of Plenty District,Actual,,
BDCQ.SEE2022A,2012.06,214.70684,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Western Bay of Plenty District,Actual,,
BDCQ.SEE2022A,2012.09,204.611605,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Western Bay of Plenty District,Actual,,
BDCQ.SEE2022A,2012.12,211.279185,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Western Bay of Plenty District,Actual,,
BDCQ.SEE2022A,2013.03,198.89467,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Western Bay of Plenty District,Actual,,
BDCQ.SEE2022A,2013.06,217.530099,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Western Bay of Plenty District,Actual,,
BDCQ.SEE2022A,2013.09,210.921594,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Western Bay of Plenty District,Actual,,
BDCQ.SEE2022A,2013.12,227.333028,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Western Bay of Plenty District,Actual,,
BDCQ.SEE2022A,2014.03,211.635675,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Western Bay of Plenty District,Actual,,
BDCQ.SEE2022A,2014.06,240.387167,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Western Bay of Plenty District,Actual,,
BDCQ.SEE2022A,2014.09,235.332546,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Western Bay of Plenty District,Actual,,
BDCQ.SEE2022A,2014.12,246.113591,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Western Bay of Plenty District,Actual,,
BDCQ.SEE2022A,2015.03,229.44186,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Western Bay of Plenty District,Actual,,
BDCQ.SEE2022A,2015.06,261.392106,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Western Bay of Plenty District,Actual,,
BDCQ.SEE2022A,2015.09,256.631335,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Western Bay of Plenty District,Actual,,
BDCQ.SEE2022A,2015.12,261.018044,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Western Bay of Plenty District,Actual,,
BDCQ.SEE2022A,2016.03,257.739431,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Western Bay of Plenty District,Actual,,
BDCQ.SEE2022A,2016.06,287.556357,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Western Bay of Plenty District,Actual,,
BDCQ.SEE2022A,2016.09,278.319819,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Western Bay of Plenty District,Actual,,
BDCQ.SEE2022A,2016.12,283.764342,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Western Bay of Plenty District,Actual,,
BDCQ.SEE2022A,2017.03,274.515728,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Western Bay of Plenty District,Actual,,
